,estimated_distance,date,n_dispersion,dispersion_length,chisq,dof,energy,Time,GSM_X,GSM_Y,GSM_Z,Storm_phase,DIST,Beta,datetime_str,kp,SW_p,Dst,IMF_By,IMF_Bz,direction,FlLen,goodness_of_fit,region
985,43.279914,2016-05-03,3.0,4,3.1926348,2.0,3489.75335,1462289400.0,-8.152037175,-7.7523549,-2.855069025,0.0,11.60644475,0.27777296,2016-05-03 15:23:20,2.0,1.172500025,-15.65,-2.5505001,-1.45800004,para,13.231254787007934,0.2026413928080122,BL
986,43.28007,2016-10-15,2.0,4,3.1926383,2.0,3489.7561499999997,1476573600.0,0.4585832475,10.051241050000002,-1.308184175,4.0,10.146569249999999,1.3043571999999999,2016-10-15 23:13:20,2.0,2.254499975,-28.049999749999998,-3.84249985,1.0585000155790707,para,11.689993079219057,0.2026410381858852,PS
987,43.280138,2016-05-19,2.0,4,3.1926371,2.0,3489.7530750000005,1463626800.0,-7.827775325,0.761368985,-0.9291193575000001,0.0,7.919853975,0.08283678050000001,2016-05-19 02:53:20,1.0,1.8166667,-1.9,0.39724997625,2.387124975,para,10.749295019727006,0.20264115977054453,BL
988,43.280255,2016-08-27,1.0,4,3.1926382,2.0,3489.7561499999997,1472266800.0,-6.660011750000001,8.789129075000002,-2.5902047,4.0,11.32771275,0.3146397925,2016-08-27 02:53:20,2.0,1.4511111666666665,-9.64999985,0.2739999775,-0.775500019,para,15.188094483059649,0.20264104831793728,BL
989,43.280359,2016-05-19,1.0,4,3.1926382,2.0,3489.75295,1463625000.0,-7.189642500000001,1.1203846,-0.74388921,0.0,7.314898575,0.26538151,2016-05-19 02:23:20,1.0,1.779333375,-2.0,1.342000025,2.8404166,para,9.832874975668695,0.20264104831793728,BL
990,43.280907,2017-09-11,2.0,4,3.1926383,2.0,3489.7561499999997,1505091300.0,-1.6065273,13.156614,-1.82879245,4.0,13.3799925,3.002381075,2017-09-11 00:46:40,2.0,4.428125025,-21.55000025,-0.11250001999999998,0.10449999249999997,para,14.712370389546848,0.2026410381858852,PS
991,43.284885,2016-08-11,7.0,4,3.1926384,2.0,3489.7561499999997,1470947400.0,-4.764137325,9.1020568,-2.64343875,4.0,10.60833575,0.3399395775,2016-08-11 20:23:20,2.0,2.1615000666666666,-18.15,-0.9090000075,3.8275001,para,11.908111031802449,0.20264102805383344,BL
992,43.290471,2016-08-03,3.0,4,3.1926389,2.0,3489.7561499999997,1470197700.0,-9.42585875,6.792089275,-2.090468425,2.0,11.804766749999999,0.5930939275,2016-08-03 04:06:40,2.0,5.2360832749999995,1.95,6.2881251,19.40662375,para,16.504580296065345,0.20264097739358278,BL
993,43.292882,2017-08-01,2.0,4,3.1926392,2.0,3489.7561499999997,1501575600.0,-22.877283,9.0497541,2.53157515,0.0,24.732110249999998,6.251617275,2017-08-01 08:13:20,2.0,5.9356667750000005,13.649999999999999,0.87799996,0.7400000075,para,21.99999987019099,0.2026409469974384,PS
994,43.406602,2016-08-31,5.0,4,3.1927328,2.0,3489.7561499999997,1472673900.0,-2.9313662,10.535727,-3.489459725,2.0,11.479353000000001,0.2361015095,2016-08-31 19:56:40,2.0,1.68599995,-17.99999975,5.272499775,0.6169999927500001,para,11.559299615372137,0.20263146362303164,BL
995,43.412211,2016-05-31,5.0,4,3.1927381,2.0,3489.75335,1464689100.0,-11.5671425,-3.0770443,-0.88291431,0.0,12.002059749999999,0.4942959725,2016-05-31 09:56:40,1.0,2.4407916249999997,-6.95000005,-2.8879998999999996,-1.4449998800000001,para,16.159102684978887,0.20263092665036453,BL
996,43.431388,2016-05-16,9.0,4,3.1927701,2.0,3489.75335,1463424900.0,-5.32544025,-6.1756034,-2.3889867249999996,0.0,8.497716175,0.2074860725,2016-05-16 18:46:40,3.0,2.77000005,-8.100000025,3.58375,4.316249975,para,8.983267939368558,0.20262768458147473,BL
997,43.435883,2016-05-24,2.0,4,3.1927782,2.0,3489.75335,1464065700.0,-10.07045325,-0.42878100499999994,-1.3472292499999998,0.0,10.16943775,0.3096173875,2016-05-24 04:46:40,2.0,1.468,2.899999975,2.06916665,1.5718334,para,14.101397671636638,0.20262686394101392,BL
998,43.445095,2017-08-22,1.0,4,3.1927943,2.0,3489.756525,1503382500.0,-1.4688951000000001,6.8517741,-2.8696152250000004,0.0,7.572692725,0.03274475575,2017-08-22 06:06:40,2.0,3.4570000000000003,-25.300000250000004,-2.5175000499999998,0.22750000450000002,para,7.244190325602292,0.20262523280132472,Lobe
999,43.49749236434407,2017-08-04,1.0,4,1.380645022695231,2.0,2883.5557556152344,1501842900.0,-21.2943265,8.084612925,2.615008525,0.0,22.92701625,3.4098403500000005,2017-08-04 10:26:40,2.0,8.27275,-10.45000005,5.00899995,-9.427999750000001,para,19.999999997653468,0.501414331174644,PS
1000,43.49805,2017-09-24,3.0,4,1.3806427,2.0,2883.5559,1506230400.0,-9.976602175,14.71285225,-0.9916939575000001,4.0,17.804145000000002,4.8659322,2017-09-24 05:13:20,2.0,1.6406250500000001,7.850000025,3.7874999750000002,-0.6435000175000001,para,33.216337598007506,0.50141491349132,PS
1001,43.504258,2017-08-21,2.0,4,1.3806324,2.0,2883.555775,1503355200.0,-9.3818585,1.73245495,3.010068,0.0,10.0042704,1.0957915,2017-08-21 22:33:20,2.0,2.909875,-5.550000075,2.194,0.4500000125,para,13.482795495191022,0.5014174957847739,PS
1002,43.50744,2016-09-05,4.0,4,3.1929424,2.0,3489.7561499999997,1473042900.0,-5.4882517,9.216397275,-2.61138805,3.0,11.04018525,0.41517187749999995,2016-09-05 02:26:40,2.0,1.80279165,-27.94999975,0.3014999649999999,-0.9544999599999999,para,13.843563529593126,0.2026102289583599,BL
1003,43.530478,2017-09-21,1.0,4,1.3805859,2.0,2883.55565,1505968200.0,-11.1002175,18.20024925,-1.144332,4.0,21.348970249999997,12.8976351,2017-09-21 04:23:20,2.0,1.4476667,-3.45,2.319999975,0.32700000675,para,26.79606617554283,0.5014291538770758,PS
1004,43.551569,2017-03-08,3.0,4,1.3805574,2.0,2883.555775,1488945300.0,1.2182846999999999,-10.25473525,-4.6176513749999994,4.0,11.312551000000001,0.48603196,2017-03-08 03:46:40,2.0,1.9375,-22.0,-1.4335,4.05700005,para,16.82144247021972,0.5014362992934295,BL
1005,43.59873,2016-05-04,1.0,4,1.3805087,2.0,2883.552925,1462351800.0,-9.86826945,-4.69154155,-1.9937657249999998,0.0,11.107302999999998,0.59890923,2016-05-04 08:43:20,0.0,1.14700005,-11.9,-1.885999975,2.8130000749999997,para,13.904550128241722,0.5014485094159749,BL
1006,43.615073,2016-09-20,1.0,4,1.3805011,2.0,2883.555775,1474338300.0,-3.690229,9.1193025,-2.3305987999999997,0.0,10.1101475,0.5652665975,2016-09-20 02:16:40,2.0,7.954374925,-33.94999975,-8.6450003,3.795999845,para,11.613327458631817,0.501450414923931,BL
1007,43.615255,2016-05-30,2.0,4,1.3804982,2.0,2883.552925,1464573300.0,-7.8382544,1.898475575,-0.6580086425,0.0,8.092098949999999,0.07879057249999999,2016-05-30 01:46:40,4.0,2.891374925,-19.6,-5.579000124999999,-1.2520000425,para,10.87719494489455,0.5014511420275598,BL
1008,43.616604,2017-06-24,2.0,4,1.3804989,2.0,2883.555775,1498266900.0,-8.705573175,-7.925477275,2.888843475,0.0,12.12223375,1.88432715,2017-06-24 01:06:40,2.0,1.26475,2.7,3.1564999250000003,3.9719999250000004,para,13.969370999102907,0.5014509665196907,PS
1009,43.639373,2016-08-22,1.0,4,1.3804913,2.0,2883.555775,1471834500.0,-7.213021625,8.676074999999999,-2.5196750999999997,0.0,11.560882249999999,0.2975349,2016-08-22 02:46:40,2.0,2.4844445333333334,-3.95,1.42133335,-3.8593332,para,15.862762785516143,0.501452872036984,BL
1010,43.639754,2016-04-23,5.0,4,1.3804889,2.0,2883.552725,1461449100.0,-2.09149715,-6.4885056,-3.9905900250000004,0.0,7.899762450000001,0.16577588,2016-04-23 21:56:40,4.0,3.5250000750000003,-22.75,6.431,3.2414999772499997,para,7.151215197329462,0.5014534737807915,BL
1011,43.641239,2016-06-10,1.0,4,3.1934014,2.0,3489.7561499999997,1465542300.0,-11.833944500000001,-0.2863193225,-1.0686949000000001,0.0,11.88568725,0.452953885,2016-06-10 06:56:40,2.0,1.48145835,-6.0,-2.9805,-1.3655,para,16.76275943758829,0.20256373524617144,BL
1012,43.643314,2016-08-27,4.0,4,1.3804891,2.0,2883.555775,1472309400.0,0.6457594849999999,5.80101385,-4.1150104,4.0,7.142250075,0.0890303665,2016-08-27 14:43:20,2.0,1.4517778666666665,-11.0,-2.0801666,-1.5860000066666666,para,7.795374137981762,0.5014534236354464,BL
1013,43.64796,2016-09-05,1.0,4,0.65057676,2.0,9028.527925,1473037200.0,-4.97666115,10.191961,-2.6093247,3.0,11.63850125,0.45349398250000006,2016-09-05 00:53:20,2.0,1.6404999999999998,-26.04999975,1.943999975,0.06399999299999999,para,13.489295126951692,0.722319021244721,BL
1014,43.65213,2017-04-10,1.0,4,1.3804883,2.0,2883.55575,1491795300.0,-6.581975325,-12.730676500000001,-5.23065045,0.0,15.256429,1.8875605500000001,2017-04-10 03:26:40,2.0,1.65499995,0.3500000075,3.884833575,4.459749925000001,para,16.64577752026227,0.5014536242168561,PS
1015,43.659809,2016-06-01,8.0,4,1.3804861,2.0,2883.552725,1464786300.0,-10.44899425,-4.283997675,-0.56994131,0.0,11.307599500000002,0.2093998325,2016-06-01 12:56:40,2.0,1.4044999999999999,-12.850000000000001,-0.7462499825000001,0.43074999999999997,para,14.501376082859524,0.5014541758161465,BL
1016,43.661199,2016-05-22,3.0,4,1.3804861,2.0,2883.552725,1463889000.0,-9.045059675000001,0.2562209225,-1.175538075,0.0,9.125028350000001,0.102799781,2016-05-22 03:43:20,2.0,1.45829165,-11.20000005,1.802999965,-2.6995,para,12.558564809009386,0.5014541758161465,BL
1017,43.66143,2016-05-09,6.0,4,1.3804861,2.0,2883.552725,1462791300.0,-10.303611,-5.719869775,-1.7549397,3.0,11.914861250000001,0.22914395250000003,2016-05-09 10:46:40,3.0,2.0775000500000003,-44.89999950000001,-0.7408333167500001,-5.121166575,para,14.927449128992405,0.5014541758161465,BL
