,energy,pitch angle,flag,flux,eflux,bx,xgsm,ygsm,zgsm,beta,imfBy,imfBz,storm_phase,velocity_o_all,v_par_all,v_perp_all,density_o_all,pressure_o_all,density_h_all,swp,swv,kp,dst,datetime_str,year,kp_gt_2,storm,region,energy_int
324919,1.8421173095703118,5.625,1.0,2985.7021573262514,24040.63757324219,237.6245880126953,-3.324542113665092,2.117266694322703,2.764654599831236,0.004587277881447875,,,nonstorm,5.5252654829061445,2.567387193924176,4.744909281036534,0.1372544051824125,0.01820345433494456,26.611872294368922,,,0.4516666666666667,-10.0,2019-07-05 23:13:00,2019,False,False,1.0,2.0
324920,1.8421173095703118,5.625,1.0,6545.821312904132,66632.75109863281,227.65679931640616,-3.403534202205218,2.10803265422958,2.800960438708498,0.005636261558659228,,,nonstorm,6.451285818668157,4.2238097210729215,4.80047102322955,0.1607668268433182,0.01833618074223688,23.999988746315108,,,0.475,-10.0,2019-07-05 23:15:00,2019,False,False,1.0,2.0
324921,1.8421173095703118,5.625,1.0,3638.384484744292,36652.98779296875,218.2468719482422,-3.4818789210991334,2.09845375499301,2.836710866238062,0.007002025850378385,,,nonstorm,5.712532370461272,3.055038436233373,4.743604115861455,0.1222432607982453,0.0191357800413794,20.78589258551442,,,0.4983333333333334,-10.0,2019-07-05 23:17:00,2019,False,False,1.0,2.0
716764,1.8421173095703118,174.375,-1.0,693.3745483368614,9792.5087890625,209.3408966064453,-3.559589506410665,2.0885497732637393,2.871922638484518,0.008921903536895924,,,nonstorm,6.428568380565246,4.348159476088313,4.460921008507356,0.114985600221983,0.02116001493339495,18.1423234007538,,,0.5216666666666667,-10.0,2019-07-05 23:19:00,2019,False,False,1.0,2.0
324922,1.8421173095703118,28.125,1.0,2037.1342830514068,20824.0768737793,209.3408966064453,-3.559589506410665,2.0885497732637393,2.871922638484518,0.008921903536895924,,,nonstorm,6.428568380565246,4.348159476088313,4.460921008507356,0.114985600221983,0.02116001493339495,18.1423234007538,,,0.5216666666666667,-10.0,2019-07-05 23:19:00,2019,False,False,1.0,2.0
324923,1.8421173095703118,16.875,1.0,2566.21936381922,27883.76879882812,200.8946075439453,-3.636678847451459,2.078339333805208,2.906611775477813,0.011453348072773891,,,nonstorm,7.419016676379143,2.9633172661782283,6.641088115259468,0.1187342489920911,0.02187259160196961,14.51101938019022,,,0.545,-10.0,2019-07-05 23:21:00,2019,False,False,1.0,2.0
324924,1.8421173095703118,16.875,1.0,1354.640840676165,19320.60858154297,192.95916748046884,-3.7131594135922987,2.067839978244241,2.9407935931844236,0.014241009943506919,,,nonstorm,8.412626695916334,4.348918299342134,7.12841873147269,0.1239711319840166,0.018795445250136468,12.592018125391778,,,0.5683333333333334,-10.0,2019-07-05 23:23:00,2019,False,False,1.0,2.0
324925,1.8421173095703118,5.625,1.0,3040.423023815601,30629.14013671875,185.48284912109384,-3.7890433568775426,2.057068242896228,2.974482789403444,0.01659417358334792,,,nonstorm,7.9724498680955636,6.728241210519504,3.9044860440880496,0.1060566803962846,0.01890184878575499,10.72339433899801,,,0.5916666666666666,-10.0,2019-07-05 23:25:00,2019,False,False,1.0,2.0
716767,1.8421173095703118,174.375,-1.0,1850.5493659707931,18642.384765625,185.48284912109384,-3.7890433568775426,2.057068242896228,2.974482789403444,0.01659417358334792,,,nonstorm,7.9724498680955636,6.728241210519504,3.9044860440880496,0.1060566803962846,0.01890184878575499,10.72339433899801,,,0.5916666666666666,-10.0,2019-07-05 23:25:00,2019,False,False,1.0,2.0
324926,1.8421173095703118,16.875,1.0,1755.610642706161,17685.974609375,178.3431091308594,-3.8643424270443063,2.0460397592736492,3.0076934077930804,0.01987078502327718,-1.5199999809265143,-1.309999942779541,nonstorm,6.240212626096871,0.8415983482782362,6.177686447212423,0.1310283363068699,0.02223961932127231,9.800678050206981,,,0.615,-10.0,2019-07-05 23:27:00,2019,False,False,1.0,2.0
324931,1.8421173095703118,5.625,1.0,1018.4126805747501,12311.3544921875,148.3489227294922,-4.2324535131424685,1.987535317840621,3.167021519019533,0.03833849826530845,-2.0262498855590816,-1.082499980926514,nonstorm,8.000767939482474,4.749857184938897,6.023715425350679,0.07836631028470299,0.0204486452844425,4.174743642707647,0.8999999165534973,390.7000427246094,0.7316666666666667,-10.0,2019-07-05 23:37:00,2019,False,False,1.0,2.0
328713,1.8421173095703118,5.625,1.0,296.88587222750715,10729.8623046875,17.57888984680176,-24.584689769028806,-10.69931810382594,9.614910006120342,0.01216925856826072,3.44075345993042,0.6716814637184143,nonstorm,106.47094103439251,91.48671852484186,45.85839593107731,0.0036132333648081906,5.8842069298840344e-05,0.02720237701382851,2.04908275604248,576.9991455078125,1.0,-24.0,2019-07-11 11:25:00,2019,False,False,1.0,2.0
328714,1.8421173095703118,5.625,1.0,296.88587222750715,10729.8623046875,17.50821113586426,-24.577474435459838,-10.70543460441398,9.610077558718825,0.01343712896491358,3.44294285774231,0.6640456914901733,nonstorm,107.8441264379944,97.7875858823822,41.850835018648965,0.0041905548369296775,0.0001544181933178175,0.028640919816087632,2.047391414642334,576.923828125,1.0,-23.0,2019-07-11 11:27:00,2019,False,False,1.0,2.0
329684,1.8421173095703118,39.375,1.0,2024.832358734401,24910.00757598877,319.3233032226562,-2.394892115130522,2.602518012958906,2.380756558479311,0.0050018510390176536,3.062340497970581,1.113191604614258,nonstorm,3.2132505401052165,1.32040942046082,2.8900912292786836,0.2002826397156574,0.04493766376580904,15.01403234201278,1.603188157081604,448.7376098632812,0.9416666666666668,-12.0,2019-07-12 23:05:00,2019,False,False,1.0,2.0
329685,1.8421173095703118,39.375,1.0,1801.888958534869,23779.915321350098,303.7826232910156,-2.478951195283495,2.60861074043136,2.4223209284175162,0.0061705213721243365,3.0499999523162837,1.1488420963287351,nonstorm,7.434698162886153,5.132864905451276,5.118639208943372,0.1714505665089848,0.04163400614025608,13.070822479831982,1.5987138748168952,448.3699645996094,0.9183333333333332,-12.5,2019-07-12 23:07:00,2019,False,False,1.0,2.0
329686,1.8421173095703118,28.125,1.0,3502.4071004698762,37903.91537475587,289.4775085449219,-2.562335889079537,2.6140430111367983,2.463190895676929,0.007510694977935209,3.044948577880859,1.177216529846191,nonstorm,5.110091223865833,2.054377793615608,3.8179834326716935,0.1966761665135667,0.044687284031012284,15.06829372866915,1.5987138748168952,448.3699645996094,0.8949999999999999,-13.0,2019-07-12 23:09:00,2019,False,False,1.0,2.0
329687,1.8421173095703118,28.125,1.0,3651.139156230122,39192.637725830085,276.0687255859375,-2.6450580998436157,2.6188498215954352,2.503388680561652,0.009215962122742685,3.038485050201416,1.204646468162537,nonstorm,4.866421165302388,2.044737474031814,4.318836212330545,0.2091903398807692,0.04639699593477967,13.65669182137102,1.5947883129119866,448.2422180175781,0.8716666666666667,-13.0,2019-07-12 23:11:00,2019,False,False,1.0,2.0
329688,1.8421173095703118,5.625,1.0,3634.31768085027,41314.3515625,263.89712524414057,-2.7271296007626993,2.623063972957997,2.5429353904694905,0.010976948579896941,3.021800756454468,1.240700125694275,nonstorm,5.261216876809992,2.6429053081007985,4.073585640210929,0.1715260803811386,0.04690787599572798,13.716301330103828,1.58680522441864,447.8777465820312,0.8483333333333334,-13.0,2019-07-12 23:13:00,2019,False,False,1.0,2.0
329689,1.8421173095703118,5.625,1.0,4982.763746457364,53717.25830078125,252.515380859375,-2.8085620424660362,2.62671621278225,2.5818511521506555,0.01357182804551092,3.011569499969482,1.272156953811646,nonstorm,4.1127895331046265,2.238097804392599,3.4024223881045215,0.2399920836184959,0.05445769418683909,14.88237248132064,1.5869859457015991,447.7588500976562,0.825,-13.0,2019-07-12 23:15:00,2019,False,False,1.0,2.0
329690,1.8421173095703118,5.625,1.0,4527.690760427291,45611.83544921875,241.7465972900391,-2.889366931305799,2.629835404030072,2.6201551406036843,0.01674683155283345,3.017404794692993,1.295000076293945,nonstorm,4.879068806359405,2.8151960496605666,3.4837357710452235,0.215554009454942,0.059225589397069914,10.64648860528014,1.5873329639434808,447.5306396484375,0.8016666666666665,-12.0,2019-07-12 23:17:00,2019,False,False,1.0,2.0
329691,1.8421173095703118,28.125,1.0,2669.7131994141823,27308.89427185059,231.8579864501953,-2.9695555865429624,2.6324486670677834,2.6578656440922988,0.02008588822982297,3.014857769012451,1.325142979621887,nonstorm,8.200942364119458,3.292142800191722,7.388021160015013,0.1839177024402374,0.06441897685261648,11.239648204310619,1.586621284484863,447.4877624511719,0.7783333333333333,-12.0,2019-07-12 23:19:00,2019,False,False,1.0,2.0
329692,1.8421173095703118,28.125,1.0,1103.115392216001,15382.515945434568,222.6707305908203,-3.049139156365259,2.634581524438299,2.695000134677822,0.02519865170627859,3.009439706802368,1.344112277030945,nonstorm,7.9426165870963,1.278060536939992,7.5795653366603295,0.1846462920183219,0.06696624869410576,10.59606503014695,1.58171021938324,447.3775634765625,0.755,-12.0,2019-07-12 23:21:00,2019,False,False,1.0,2.0
329693,1.8421173095703118,28.125,1.0,1592.303491610346,26735.81954956055,213.9013977050781,-3.1281285390242486,2.636258006867218,2.731575275326123,0.032376204341423735,3.0026857852935787,1.364814758300781,nonstorm,4.436336178112769,2.305450049282068,3.612899465743087,0.1794747226355399,0.06892886030632803,10.53129521895985,1.5728567838668817,447.1285400390625,0.7316666666666667,-11.5,2019-07-12 23:23:00,2019,False,False,1.0,2.0
329694,1.8421173095703118,39.375,1.0,1205.33276742824,20192.178273518883,205.8429718017578,-3.2065344812562455,2.637500758580916,2.767607022885486,0.036600982298803514,3.004909753799438,1.373908996582031,nonstorm,6.0599569031168246,4.173391454610319,4.377135330337548,0.1631461448584112,0.06370942928477429,8.559493351975334,1.569102168083191,447.0,0.7083333333333334,-11.0,2019-07-12 23:25:00,2019,False,False,1.0,2.0
721541,1.8421173095703118,151.875,-1.0,604.8393216185898,6093.1351318359375,171.95989990234384,-3.5901714292943,2.637916850856715,2.94012642882052,0.06498080646132066,3.0161871910095215,1.4944914579391482,nonstorm,9.890150906273648,6.4170328874400795,5.443810899839828,0.1408702074915419,0.0495998501683681,2.9658943979511614,1.5510838031768799,446.6650085449219,0.5916666666666667,-11.0,2019-07-12 23:35:00,2019,False,False,1.0,2.0
721542,1.8421173095703118,151.875,-1.0,884.9615417507703,10563.624877929691,166.3045806884766,-3.665288898242298,2.636967306905881,2.973196454294759,0.06841734366738879,2.994370698928833,1.5175628662109382,nonstorm,7.635625995332477,1.924922008704085,7.264978628818202,0.1142577081196882,0.0443551471375965,2.0000062885046908,1.54440438747406,446.2391967773438,0.5683333333333334,-11.0,2019-07-12 23:37:00,2019,False,False,1.0,2.0
329701,1.8421173095703118,5.625,1.0,1355.030439207412,16380.6484375,160.9111022949219,-3.739891549891416,2.6357113915231385,3.0058173659473373,0.0719897059334836,2.983967781066895,1.5348758697509768,nonstorm,10.81846722473052,4.542071311517515,8.44628453505262,0.1073682163256799,0.039791044686341884,1.32412888960251,1.541293740272522,446.0128784179688,0.545,-11.0,2019-07-12 23:39:00,2019,False,False,1.0,2.0
329703,1.8421173095703118,28.125,1.0,615.7970351511024,6332.753204345703,151.0644989013672,-3.8875877579921365,2.63233807117752,3.069756956731846,0.08029131462254936,2.966855764389038,1.572338581085205,nonstorm,10.770453538832722,6.223840419752464,8.029369647053862,0.0977423846016702,0.03702431634530204,1.095652713312994,1.529100775718689,445.8055725097656,0.4983333333333334,-11.0,2019-07-12 23:43:00,2019,False,False,1.0,2.0
332093,1.8421173095703118,5.625,1.0,905.4672498792406,9121.65283203125,87.12842559814453,-3.6411609784827452,3.689689945517405,1.843289656321844,0.05557786767344811,0.9384270310401917,-1.6385393142700202,nonstorm,9.077521226980453,2.9670273803558116,8.470204977379588,0.07678402044089161,0.02749482711034823,2.673968207336506,1.446739077568054,381.7913513183594,1.095,-12.0,2019-07-16 11:41:00,2019,False,False,1.0,2.0
332094,1.8421173095703118,5.625,1.0,1369.676323686655,16667.22326660156,83.89419555664062,-3.715050119714443,3.702093712483161,1.874537520519749,0.07798398150839994,0.9384270310401917,-1.6385393142700202,nonstorm,9.872308770330008,2.905104517828964,9.286048675996877,0.1027191039733944,0.02951837153132811,3.2615539704121024,1.446739077568054,381.7913513183594,1.085,-12.0,2019-07-16 11:43:00,2019,False,False,1.0,2.0
723937,1.8421173095703118,174.375,-1.0,996.3835301522267,12023.03833007812,80.75633239746094,-3.7884619005353377,3.713988026348817,1.905597902337003,0.0879707103784537,0.9202248454093932,-1.6341572999954217,nonstorm,8.800170369190997,1.9877283066883842,8.355469609228408,0.09877319840956528,0.03213194469604835,2.8538810450210867,1.4439998865127557,381.8733825683594,1.075,-12.0,2019-07-16 11:45:00,2019,False,False,1.0,2.0
332095,1.8421173095703118,5.625,1.0,344.3865652262857,24453.666636149093,80.75633239746094,-3.7884619005353377,3.713988026348817,1.905597902337003,0.0879707103784537,0.9202248454093932,-1.6341572999954217,nonstorm,8.800170369190997,1.9877283066883842,8.355469609228408,0.09877319840956528,0.03213194469604835,2.8538810450210867,1.4439998865127557,381.8733825683594,1.075,-12.0,2019-07-16 11:45:00,2019,False,False,1.0,2.0
334501,1.8421173095703118,16.875,1.0,1667.051313613614,21762.991943359382,257.1698608398438,-2.4845843742325133,2.960868351605938,2.516516868027205,0.004098114728864129,-2.375727415084839,-0.7370874285697937,nonstorm,6.809335918573293,1.714409472375893,6.366127588846254,0.08679432821779176,0.013246708820007471,9.846069154466614,1.1750514507293701,333.5184936523438,0.3833333333333333,-13.5,2019-07-19 23:37:00,2019,False,False,1.0,2.0
334502,1.8421173095703118,5.625,1.0,2825.4342818208283,28498.62109375,246.224609375,-2.5645801090970792,2.974424202699328,2.5545492746247453,0.006250139484570846,-2.379038095474243,-0.7373078465461731,nonstorm,5.771350709652285,2.6564314666729705,4.567969720243119,0.0909131575475669,0.012502966362793641,8.439872673600116,1.172653079032898,333.5111694335938,0.35,-14.5,2019-07-19 23:39:00,2019,False,False,1.0,2.0
334503,1.8421173095703118,5.625,1.0,3230.3614450763566,32542.57470703125,235.80572509765616,-2.6440217751492967,2.9874003687155763,2.591984307278676,0.01021810277860776,-2.38084864616394,-0.737358570098877,nonstorm,5.96146750670763,3.2783465069777016,4.4741018490379085,0.0740620061655986,0.016464977557627318,7.661208584392389,1.170707106590271,333.5343017578125,0.3166666666666667,-15.0,2019-07-19 23:41:00,2019,False,False,1.0,2.0
334504,1.8421173095703118,5.625,1.0,973.2112913677826,9804.1044921875,226.59063720703116,-2.722917916914962,2.9998239128565385,2.628839143511761,0.011552419943583941,-2.384018182754517,-0.7342991828918457,nonstorm,5.424920518311224,4.6666176754277995,1.869233383535182,0.09485231368197346,0.01556262660665463,6.392971331113143,1.171326518058777,333.5020141601562,0.2833333333333333,-15.5,2019-07-19 23:43:00,2019,False,False,1.0,2.0
334505,1.8421173095703118,5.625,1.0,1383.305773674844,11172.7802734375,218.2813415527344,-2.8012770101727216,3.0117203461774373,2.66513016110816,0.011920768634756409,-2.3861463069915767,-0.7352294921875,nonstorm,5.366855751019219,2.628040075038522,4.673255964322876,0.09260944664331423,0.01525078848014657,6.4779043847269095,1.168499946594238,333.5299682617188,0.25,-16.0,2019-07-19 23:45:00,2019,False,False,1.0,2.0
336857,1.8421173095703118,5.625,1.0,905.5129741575143,10240.55346679688,68.62581634521484,-3.77948605368154,4.309301025678819,1.8207404989795333,0.2611341844091706,-1.8617295026779168,1.4484208822250368,nonstorm,10.66174886278227,4.72232248815341,9.266809906326673,0.1213899882492205,0.04890204189706682,3.5810515563393617,2.8093101978302,386.5356140136719,2.0,9.0,2019-07-23 12:23:00,2019,False,False,1.0,2.0
728741,1.8421173095703118,151.875,-1.0,473.5408630441539,20200.374755859382,22.073223114013672,-6.439600560836237,4.710285449371399,2.917702416686218,1.7780771290693191,-1.387431859970093,1.8783607482910158,nonstorm,17.53660615767335,6.856022267943233,14.721312581153631,0.02685776983630525,0.014316486518976091,0.9819913526074636,2.381176233291626,383.3899536132812,2.0,-4.0,2019-07-23 13:47:00,2019,False,False,3.0,2.0
728742,1.8421173095703118,174.375,-1.0,636.7584119372459,27611.54162597656,21.99650764465332,-6.497067342511673,4.713419067728465,2.9426173235549338,1.743846035443241,-1.4059460163116462,1.8741081953048708,nonstorm,14.307149504729582,6.554648274390545,11.322492345567492,0.03033972194719223,0.01317450985080242,0.9702116024752456,2.366032838821411,383.3744506835938,2.0,-5.0,2019-07-23 13:49:00,2019,False,False,3.0,2.0
728743,1.8421173095703118,174.375,-1.0,584.4835741500067,23207.03198242188,21.4966869354248,-6.554303385150584,4.716308134669685,2.9674908036514487,1.809753685568574,-1.402365446090698,1.868924856185913,nonstorm,18.62079958704417,8.049857295479248,15.91531477020931,0.02787877933752735,0.01273783711074351,0.9666179396568754,2.352622747421265,383.2689514160156,2.0,-5.0,2019-07-23 13:51:00,2019,False,False,3.0,2.0
731029,1.8421173095703118,163.125,-1.0,403.70380941776807,4066.9013671875,-38.638343811035156,-3.433653439684633,-5.020960713805997,-1.105432975940331,0.02775644025164577,-3.441527605056763,0.9395419359207152,nonstorm,8.74258054321242,2.5734565854177873,8.106714081168695,0.04032612686104434,0.010379173455207221,3.0956896624896877,1.4827349185943601,327.2632446289062,0.3,-5.0,2019-07-26 19:53:00,2019,False,False,1.0,2.0
341605,1.8421173095703118,28.125,1.0,331.6019552434665,3899.5316772460938,0.8481453657150269,-3.8232331486839466,-4.955542781611205,0.1534463298330264,0.111010011681569,1.494318723678589,-0.01787880249321461,nonstorm,19.08181156114864,10.858290500806131,14.69940324014403,0.03247399639285094,0.01320265186061273,0.9477756270002948,0.7753331065177917,324.24755859375,0.0,-11.0,2019-07-30 07:57:00,2019,False,False,1.0,2.0
341610,1.8421173095703118,16.875,1.0,1574.6415628324978,15884.347717285158,71.39102172851562,-3.225015217572357,4.6385099387187125,1.473772479770527,0.04650984821061148,2.714724063873291,-0.921259880065918,nonstorm,8.432801374483446,5.218919475973023,6.515674771505394,0.09299197141097998,0.02224455680338435,17.56445402987321,2.757750749588013,349.6032409667969,2.7,2.5,2019-07-30 12:23:00,2019,True,False,1.0,2.0
341611,1.8421173095703118,16.875,1.0,2351.396687364896,29941.00170898438,68.59134674072266,-3.2947439392884452,4.664994347326348,1.498252883765086,0.05504412706439106,2.64937949180603,-0.9588372111320496,nonstorm,8.053867991747872,2.81010504619867,6.8909367020483865,0.1098964701122865,0.0195903650732357,17.70404030148086,2.757750749588013,349.6032409667969,2.7,2.0,2019-07-30 12:25:00,2019,True,False,1.0,2.0
341612,1.8421173095703118,39.375,1.0,1512.018312795565,19759.16833496094,65.85928344726561,-3.3641166872808097,4.690936805524354,1.522656666929455,0.0633366842005907,2.588243722915649,-0.9969466328620912,nonstorm,8.490729150332093,3.3735768496408016,7.744176152320253,0.08343145483258002,0.02020612629351745,15.441883697171212,2.760574340820312,349.5753173828125,2.7,2.0,2019-07-30 12:27:00,2019,True,False,1.0,2.0
341613,1.8421173095703118,16.875,1.0,1354.16304616455,14483.03308105469,63.48628616333008,-3.4331377823052662,4.716350183803542,1.546987012016719,0.07085774762968274,2.547632932662964,-1.0302290916442869,nonstorm,13.76396727675977,3.4589601293068015,13.178970981795421,0.06619064470352452,0.0170654730174791,12.657073393808169,2.760574340820312,349.5753173828125,2.7,2.0,2019-07-30 12:29:00,2019,True,False,1.0,2.0
733456,1.8421173095703118,174.375,-1.0,1381.2138741904682,19444.9794921875,61.176414489746094,-3.501811558437655,4.741246815001787,1.5712469933791708,0.08171039661836789,2.510915756225586,-1.069313049316406,nonstorm,9.233952961322553,3.4358322019167633,8.373137522380096,0.05621662025883111,0.01715035859181112,11.926604325741069,2.7618038654327393,349.5245056152344,2.7,1.5,2019-07-30 12:31:00,2019,True,False,1.0,2.0
733457,1.8421173095703118,163.125,-1.0,1216.693517988351,13142.21044921875,58.90400695800781,-3.5701422323533683,4.765638501004915,1.5954395690248409,0.09347129360263212,2.451202630996704,-1.110676884651184,nonstorm,9.027445161987826,2.801297908148603,8.508233003978239,0.049272264962960485,0.01667461510349984,8.889851802840104,2.765161752700806,349.4999084472656,2.7,1.0,2019-07-30 12:33:00,2019,True,False,1.0,2.0
733458,1.8421173095703118,151.875,-1.0,512.8330420271375,5166.266357421875,56.82093048095703,-3.638134016274314,4.7895365654231865,1.61956761670977,0.1035982790074187,2.41541314125061,-1.155263423919678,nonstorm,10.46570756716536,6.347677753476678,8.281914769783889,0.07661268648512508,0.01746220187362979,9.662246641261513,2.765366554260254,349.4633178710938,2.7,1.0,2019-07-30 12:35:00,2019,True,False,1.0,2.0
735840,1.8421173095703118,151.875,-1.0,541.9327986676433,5459.41650390625,-54.38593292236328,-4.423803051321727,-4.765028536283873,-0.997980747336558,0.06709917542381139,-0.3096576333045959,0.2495890110731125,nonstorm,18.36505056855148,8.876404741818883,15.02669444506766,0.03291266806476428,0.01356428228312657,1.561379800810627,1.8777779340744019,410.6888122558594,0.3,2.0,2019-08-02 19:59:00,2019,False,False,1.0,2.0
344004,1.8421173095703118,5.625,1.0,1592.54627695057,16043.2685546875,-60.91904830932617,-4.0079647127745535,-4.606889717662835,-1.065536834341139,0.04177389793141376,-0.1382089704275131,0.2409701347351074,nonstorm,9.78445366829825,6.57120658829886,6.135316758356853,0.042679197858616284,0.01654118061354807,2.2716630290614943,1.8858730792999268,409.6047668457031,0.3733333333333334,3.0,2019-08-02 20:11:00,2019,False,False,1.0,2.0
344011,1.8421173095703118,28.125,1.0,921.9309120780232,5572.50439453125,207.4556121826172,-1.7823983993659889,3.6568740863321985,2.2648230841032766,0.00468573524597681,-0.875480592250824,0.03432690352201462,nonstorm,7.056059841758404,3.8131704985023656,5.0910576806456165,0.08934120145132224,0.01900393170587146,2.860709040780549,1.3577085733413703,393.125,0.3,6.0,2019-08-03 00:01:00,2019,False,False,1.0,2.0
344015,1.8421173095703118,39.375,1.0,893.5260991522695,12696.24395751953,181.3158111572266,-2.080098661358379,3.7892820069638966,2.397598093512655,0.00870791177280411,-0.9066361784934998,0.03218180313706398,nonstorm,14.35468739110801,8.213296390764754,11.7553593501053,0.0644889169374524,0.0202827869116388,1.279914005847075,1.348119139671326,392.7702331542969,0.3,6.0,2019-08-03 00:09:00,2019,False,False,1.0,2.0
346391,1.8421173095703118,5.625,1.0,529.1752333971947,6993.454345703125,-8.493680000305176,-4.521274439562034,-4.6343580571846195,0.1542929726113443,0.2968713543722211,1.086666822433472,0.8025531768798828,fast recovery,7.701137333882978,1.1835986335900779,7.606290514052506,0.07891172686157273,0.060518337010051014,0.6285186643748256,1.6897056102752692,687.0156860351562,2.15,-31.5,2019-08-06 08:09:00,2019,True,True,1.0,2.0
738233,1.8421173095703118,174.375,-1.0,1765.572510425216,20145.9951171875,-8.493680000305176,-4.521274439562034,-4.6343580571846195,0.1542929726113443,0.2968713543722211,1.086666822433472,0.8025531768798828,fast recovery,7.701137333882978,1.1835986335900779,7.606290514052506,0.07891172686157273,0.060518337010051014,0.6285186643748256,1.6897056102752692,687.0156860351562,2.15,-31.5,2019-08-06 08:09:00,2019,True,True,1.0,2.0
738234,1.8421173095703118,174.375,-1.0,1304.1521209004911,13119.24768066406,-8.82985782623291,-4.450993169548883,-4.6152353865035805,0.1476860248523557,0.2824884254068385,1.121214509010315,0.7244284749031067,fast recovery,13.385420215515198,5.231523651400385,12.2526221021838,0.09493528476249707,0.06212625071069752,0.6360240281224326,1.689504623413086,686.7960205078125,2.183333333333333,-32.0,2019-08-06 08:11:00,2019,True,True,1.0,2.0
738243,1.8421173095703118,151.875,-1.0,1409.415247531314,24849.4497833252,55.283363342285156,-2.8928276451044983,5.077122126614441,1.247667019603568,0.1890000851450052,1.1161714792251591,-1.241640448570251,fast recovery,14.406918743583331,5.331545728862773,13.115446895604029,0.2301464253816632,0.052670809346924516,1.567164195553738,2.014152050018311,648.377197265625,2.3,-28.0,2019-08-06 12:47:00,2019,True,True,1.0,2.0
738244,1.8421173095703118,163.125,-1.0,620.660202164295,8858.272720336914,53.60960006713867,-2.959654047192537,5.110146991750645,1.2687161855407842,0.2085246414779639,1.119069576263428,-1.247984409332275,fast recovery,15.1267679342257,2.046842899242383,14.77652341670139,0.1897789926623716,0.05612734665928214,1.5050339500521592,2.003926277160645,648.0111083984375,2.3,-28.0,2019-08-06 12:49:00,2019,True,True,1.0,2.0
738245,1.8421173095703118,174.375,-1.0,2374.6814295543068,23843.31274414062,51.69682693481445,-3.026181266682065,5.142619249944803,1.289742492087085,0.2176612130894439,1.1311448812484741,-1.231221318244934,fast recovery,11.72106128010731,2.472887770167348,11.14794656198675,0.185328425099278,0.0500331311346749,1.433551485612796,2.0019276142120357,647.8540649414062,2.3,-27.0,2019-08-06 12:51:00,2019,True,True,1.0,2.0
738246,1.8421173095703118,174.375,-1.0,3083.172398599434,37341.32974243163,50.33259963989258,-3.0924122240739536,5.174551284072718,1.310748314283538,0.1960986615912551,1.136590838432312,-1.215757369995117,fast recovery,13.27162815892417,4.8006469025081975,11.9653923428304,0.1662131049276021,0.04085546809482032,1.211760658576295,2.0010919570922847,647.6436157226562,2.3,-27.5,2019-08-06 12:53:00,2019,True,True,1.0,2.0
346404,1.8421173095703118,28.125,1.0,1767.665910882415,22603.57135009766,50.33259963989258,-3.0924122240739536,5.174551284072718,1.310748314283538,0.1960986615912551,1.136590838432312,-1.215757369995117,fast recovery,13.27162815892417,4.8006469025081975,11.9653923428304,0.1662131049276021,0.04085546809482032,1.211760658576295,2.0010919570922847,647.6436157226562,2.3,-27.5,2019-08-06 12:53:00,2019,True,True,1.0,2.0
346405,1.8421173095703118,39.375,1.0,1036.598763964153,12671.56869506836,48.76174545288086,-3.158349779603299,5.2059549663871065,1.3317359210207829,0.1960780706024321,1.151278018951416,-1.2003757953643799,fast recovery,11.64398126709693,3.1560345617737364,11.122262046004769,0.1333664120314314,0.036923905144252034,1.0092303638485371,2.001364707946777,647.4744873046875,2.3,-27.0,2019-08-06 12:55:00,2019,True,True,1.0,2.0
738248,1.8421173095703118,140.625,-1.0,804.4830635508348,8850.411376953125,47.39166641235352,-3.2239968409087996,5.236841699424068,1.3527075366158,0.2225224307339544,1.169703602790833,-1.18570351600647,fast recovery,11.994365531900499,8.710912578505084,7.620785359722551,0.1385428883568689,0.03824856969629612,0.970804242438704,2.000626087188721,647.4891967773438,2.3,-26.0,2019-08-06 12:57:00,2019,True,True,1.0,2.0
346406,1.8421173095703118,16.875,1.0,1035.191572764564,10428.4921875,47.39166641235352,-3.2239968409087996,5.236841699424068,1.3527075366158,0.2225224307339544,1.169703602790833,-1.18570351600647,fast recovery,11.994365531900499,8.710912578505084,7.620785359722551,0.1385428883568689,0.03824856969629612,0.970804242438704,2.000626087188721,647.4891967773438,2.3,-26.0,2019-08-06 12:57:00,2019,True,True,1.0,2.0
346407,1.8421173095703118,5.625,1.0,834.1113762015648,14690.7978515625,46.31970596313477,-3.289356283557806,5.267222463391539,1.373665257632371,0.1995373854358951,1.171544075012207,-1.187279224395752,fast recovery,16.78202014058599,4.580082317533247,15.76127160405622,0.09830842774620653,0.02935686844530307,0.7541054721757132,1.9977887868881232,647.4229125976562,2.3,-27.0,2019-08-06 12:59:00,2019,True,True,1.0,2.0
738251,1.8421173095703118,174.375,-1.0,531.4465475866293,17548.56754557292,45.04404830932617,-3.4192237062569903,5.3265077789428235,1.41554719147939,0.1571923516534937,1.199856162071228,-1.15151059627533,fast recovery,9.253584449152006,2.605853664302598,8.181328021413497,0.06801140928518018,0.017660349964851833,0.472937263193092,2.000001192092896,647.5067749023438,2.3,-27.0,2019-08-06 13:03:00,2019,True,True,1.0,2.0
